from_str|to_char|rel_frequency
os|q|0.0018466940585729506
os|w|0.0008437961789590786
os|y|0.001870218823650313
os|b|0.0011979058006499027
os|n|0.0005255927776494922
os|l|0.0013381257819662865
os|k|0.0007165767257117635
os|g|0.0003079887006838897
os|v|0.00013774369025560895
os|f|0.00011081402496968092
ol|d|0.31472617940130165
ol|e|0.12145592854459196
ol| |0.12853271490613338
ol|i|0.10154576831314549
ol|l|0.12504814703702896
ol|u|0.035233220935041484
ol|v|0.02577132263104748
ol|y|0.013872261533758761
ol|o|0.06081999964037594
ol|k|0.009313553379093918
ol|a|0.02525223369128546
ol|f|0.008761104575837616
ol|s|0.01163644089531249
ol|m|0.004703267563140048
ol|n|0.0016514315403550247
ol|t|0.005542232640804649
ol|c|0.0017768267719292601
ol|g|0.0010062375846891002
ol|p|0.0019393673834226558
ol|b|0.0009553697077297407
ol|Ã|0.0001764997033101502
ol|w|0.00014266665026276215
ol|h|0.00013722497040199346
ew| |0.6854517336980037
ew|s|0.10553028562881608
ew|h|0.05524943777009738
ew|e|0.049182429581038564
ew|a|0.03232020662282787
ew|o|0.016324031388721214
ew|i|0.03604481279480345
ew|t|0.0025741048391835514
ew|l|0.0026709259031735943
ew|m|0.0017968654013600354
ew|r|0.0029847596967964916
ew|d|0.001816229614158044
ew|b|0.002354421183647523
ew|w|0.0007618816138802678
ew|p|0.0009668751769488411
ew|c|0.0013902169326018557
ew|n|0.0008153001319437396
ew|f|0.0005949487449319181
ew|y|0.0006957761977767213
ew|k|0.00019698078535905256
ew|u|0.00019030347060111858
ew|g|8.747282332893521e-05
lw|a|0.9910489826380705
lw|i|0.0024967593683714352
lw|o|0.004063064655511038
lw|e|0.0013257129389582843
lw|y|0.0003829837379212821
lw|r|0.0003805287139602483
lw|h|0.00030196794720716474
ys| |0.7769067498703648
ys|e|0.10612584262918646
ys|t|0.07305203917791515
ys|i|0.0316065490677099
ys|o|0.004939200646481174
ys|h|0.0010531996427457888
ys|s|0.002683297031755498
ys|m|0.0009192571024282504
ys|f|0.0006613760289538198
ys|b|0.00025232329171851614
ys|l|0.00046463055479444823
ys|c|0.00046018432938971666
ys|p|0.00018952035787668284
ys|a|0.00048241545641337447
ys|u|0.00020341481226646897
gs| |0.9633549360137414
gs|t|0.02414752127772711
gs|i|0.003672777937121268
gs|l|0.0017520622449385167
gs|a|0.0007186570459005933
gs|b|0.000837896107328046
gs|h|0.002072181526968975
gs|o|0.001625303603060684
gs|y|0.0005360386635342243
gs|w|0.0006166055969311517
gs|r|0.0003405295718243469
gs|p|0.0001750988019159891
gs|k|0.000150391609007598
ep| |0.39371693250265766
ep|o|0.0687967651533677
ep|t|0.13870775980527075
ep|i|0.0649701183907211
ep|a|0.08357130506048455
ep|s|0.041271510819485616
ep|e|0.05542549958715188
ep|h|0.0416705461770878
ep|l|0.03510129870661386
ep|u|0.019175183684160445
ep|r|0.031040346567323917
ep|y|0.006834247874625137
ep|p|0.01574859544669962
ep|f|0.000992472556087489
ep|m|0.0010610247841883775
ep|w|0.0005857634416083376
ep|d|0.0006445955776650702
ep|b|0.0003606665732173607
ep|n|0.00018161224608817455
ep|c|0.0001437550454951466
oe|s|0.8057104746891632
oe| |0.09550082500032481
oe|v|0.028722137292180035
oe|y|0.014202997717715637
oe|t|0.015625203002048425
oe|m|0.009970161405575356
oe|l|0.008266459947425177
oe|b|0.005675829006231892
oe|n|0.007664491206492601
oe|d|0.0037789778657393172
oe|r|0.001953150375256053
oe|u|0.0009830712531776588
oe|x|0.00042267733176272904
oe|i|0.0009146460293882005
oe|a|0.0002563780536921471
oe|f|0.0003525198238267023
sn| |0.842465550426825
sn|o|0.042268417491652756
sn|a|0.05122661904314315
sn|e|0.030698712623705573
sn|i|0.02672641623670856
sn|u|0.005011308893252685
sn|y|0.0004894451740959871
sn|t|0.001113530110616303
un|d|0.35478164118543587
un| |0.10336291375215939
un|t|0.1480893314779114
un|g|0.06409065061510937
un|n|0.050202724881300766
un|c|0.07121722768523783
un|l|0.017473944728767826
un|k|0.025179570633170445
un|s|0.024742490857731978
un|i|0.0642516901445349
un|f|0.011091886535708396
un|a|0.01808824503898081
un|e|0.020030158311874238
un|b|0.005392897925595114
un|u|0.0032770388452001745
un|h|0.004179129893405701
un|o|0.002006637294289338
un|w|0.002607453433378178
un|p|0.004057194460240188
un|r|0.003051467925394778
un|m|0.0011266988129306267
un|j|0.0006711264599504707
un|y|0.0003532852834526875
un|v|0.00028413074868741226
un|z|0.000249457165796745
un|q|0.0001410059037553802
fa|t|0.1988661431879367
fa|m|0.13001352702816626
fa|c|0.17001090806542102
fa|r|0.0973898955110893
fa|s|0.07553097116017055
fa|u|0.03266471328562998
fa|l|0.06804938199754108
fa|i|0.09298943898993625
fa|v|0.04072658242907083
fa|n|0.051949608075648655
fa|k|0.013043889450672565
fa|b|0.008397798188379595
fa| |0.005120671276098157
fa|g|0.00417322298884416
fa|d|0.0043045990611960015
fa|x|0.0021148552103022805
fa|e|0.0015529764383219295
fa|y|0.0015054756434325015
fa|w|0.0007424673795779961
fa|h|0.0003825739696499876
fa|a|0.00020027362169596668
fa|z|0.00027002704121827987
gu|y|0.3869426399470643
gu|e|0.20493079972262054
gu|n|0.10590826179132015
gu|r|0.06669637779399416
gu|a|0.07342787595490939
gu|i|0.06880790905673408
gu|l|0.025569146695289143
gu|s|0.032310850968645125
gu|t|0.014095208286909697
gu|m|0.013419903847080684
gu| |0.002377457192445889
gu|v|0.0014538040165588504
gu|p|0.0007053557709045281
gu|o|0.0007518502831345693
gu|c|0.000929323238354117
gu|z|0.0004088115038763382
gu|g|0.0002296375299166671
gu|d|0.00045587302235308724
gu|k|0.00013211245548292206
gu|f|0.00020298823632139954
gu|j|0.00017974098020637894
gu|h|6.407170587798366e-05
uy| |0.5497386387881374
uy|s|0.41480788253777373
uy|i|0.02291274705665574
uy|e|0.007098939038345908
uy|a|0.003733731598037124
uy|o|0.0010558702019124464
uy|l|0.0003612506546152802
uy|v|0.00015274356537424598
uy|g|0.0001381965591481273
ce| |0.6367347166829223
ce|r|0.06667448890900322
ce|p|0.028592041776361394
ce|l|0.03940751403202021
ce|n|0.064083720342265
ce|s|0.0830123245713743
ce|d|0.035952632132165166
ce|i|0.012767191560079884
ce|a|0.006867509722802779
ce|e|0.006208206440149894
ce|m|0.009265865096351517
ce|f|0.0028896899703138917
ce|b|0.0011387648330143324
ce|o|0.0007769861249484483
ce|y|0.0017886395199936864
ce|c|0.0015237658230168782
ce|t|0.0013963051778006158
ce|u|0.0003766200160705175
ce|w|0.0001024923270437616
ce|k|0.00025108001071367836
ce|h|9.777802920699573e-05
ce|v|7.141288204582367e-05
ce|z|2.0254020335734832e-05
de| |0.19598439471754
de|r|0.22809218587393598
de|a|0.14272661233330255
de|n|0.0916210737544768
de|d|0.05827982551507367
de|c|0.037759315926646435
de|f|0.024007953423713577
de|e|0.019378508423033645
de|t|0.020934527286345095
de|s|0.07511504210283788
de|p|0.02092719953947929
de|o|0.006886250117138261
de|v|0.016263934168649505
de|l|0.029529833441722924
de|b|0.0070849447917686855
de|m|0.015590767884458342
de|g|0.0038160650985758103
de|x|0.001137632700915898
de|z|0.000907936020314769
de|w|0.001322517391068463
de|k|0.0005140696262778639
de|q|0.00037441968120073587
de|u|0.0006740117934449077
de|h|0.0002477342113477206
de|i|0.00045417938747082114
de|y|0.0002358970817952698
de|j|0.00013316770746507167
bi|g|0.24704325746160652
bi|t|0.25769658783075516
bi|r|0.09643670800690883
bi|l|0.13974167257286796
bi| |0.027595419194615823
bi|k|0.01778574138502162
bi|e|0.03425913434406964
bi|n|0.08181403034742397
bi|b|0.008951457675813203
bi|s|0.020699256230329817
bi|d|0.0200266143247391
bi|a|0.01717010303075215
bi|c|0.009976888226803196
bi|o|0.013079781537056426
bi|z|0.004041551788676435
bi|m|0.0010026291304614944
bi|f|0.0004680624936266863
bi|p|0.0005529344478160989
bi|j|0.0002850177566062366
bi|x|0.00033568758000290084
bi|q|0.000254615862568238
bi|v|0.0003090859227196521
bi|h|0.00022358059573778112
bi|u|0.00025018225302102985
ic|h|0.10436882376293447
ic|e|0.2602719390549422
ic| |0.14596359326026595
ic|k|0.18347995170159653
ic|t|0.05878542485838304
ic|a|0.12463717155192547
ic|u|0.024059045210589512
ic|i|0.05177852010602857
ic|l|0.009000282278002222
ic|o|0.011682860477068567
ic|s|0.016669396978463275
ic|y|0.004715504634719894
ic|n|0.0010651964718623563
ic|r|0.0024670272677551177
ic|c|0.0009621068960178558
ic|z|9.315548944493948e-05
rl| |0.26215126654874155
rl|d|0.21440520532654728
rl|s|0.09455001106891311
rl|y|0.13757835106866953
rl|i|0.14074212584745247
rl|f|0.03522421892519063
rl|e|0.05023710399978221
rl|o|0.037457345280595154
rl|a|0.023098564910040902
rl|t|0.002233126355404531
rl|w|0.0005702818668277211
rl|n|0.0008024066467927735
rl|p|0.00025218494613487164
rl|b|0.00023570695249537722
rl|u|0.00030233536155942003
rl|m|8.024066467927735e-05
rl|Ã|7.952423017321236e-05
ie|v|0.09355288972020448
ie|n|0.19995684229771254
ie| |0.20748636708834056
ie|d|0.13331664744640007
ie|t|0.03714836580855208
ie|s|0.16447677219061815
ie|c|0.022167105568486264
ie|f|0.028716792301580047
ie|u|0.013770910829682655
ie|l|0.029581704298542306
ie|r|0.047614108613257766
ie|w|0.016958955355070988
ie|g|0.0029535777823093854
ie|k|0.0009939016672409306
ie|a|0.0003682907791942958
ie|b|0.0003395043280758872
ie|m|0.00028544732826574595
ie|y|9.712680453692049e-05
ie|h|4.702519495678956e-05
ie|i|4.416852423511543e-05
ie|z|4.3729036431780946e-05
ie|p|5.449648761347575e-05
ie|j|2.527054869173271e-05
ks| |0.9574368759437533
ks|o|0.012942559846649332
ks|g|0.005044808547477236
ks|h|0.008172733733070394
ks|t|0.005528425909420467
ks|u|0.002030393552621166
ks|e|0.0017002547584351261
ks|m|0.002294984208494239
ks|i|0.0013357431600117986
ks|a|0.0013597241862238598
ks|w|0.000494808507508859
ks|c|0.00041806922363026375
ks|d|0.00027018622865588747
ks|s|0.00021263176574694103
ks|l|0.0002973647250295566
ks|b|0.00013029690908553153
ks|y|0.00022781974901457967
ks|p|0.00010231904517146034
mi|n|0.36892730384124556
mi|g|0.07563792446415875
mi|l|0.1573394006304774
mi|s|0.19419168024190137
mi|c|0.04366962142188769
mi|d|0.024939383608639253
mi|k|0.014923275020787203
mi|t|0.05690983828775609
mi|e|0.012219384717927582
mi|r|0.02155892305316312
mi|x|0.006696372005578956
mi|a|0.005584932039354873
mi| |0.012109890309553603
mi|m|0.0020124976630833146
mi|u|0.0004759898844379757
mi|o|0.0004023560901602778
mi|z|0.0008355523084433577
mi|y|0.0007212764848565408
mi|f|0.00046953497390064505
mi|j|0.0001754779383111372
mi|h|0.00011929630956029628
mi|w|4.566251528259837e-05
mi|b|3.442618953243019e-05
ki|n|0.628595377926391
ki|l|0.15295840356536528
ki|d|0.10190501169366496
ki|s|0.026505049870860824
ki|t|0.01846530710617362
ki|c|0.016656447262558348
ki|m|0.0091989826840594
ki|e|0.017521256951262304
ki|p|0.00558354147668786
ki|r|0.0070161989791397575
ki| |0.011866576270087964
ki|i|0.0005179744212787741
ki|k|0.0010999994430382566
ki|a|0.0006863287664158144
ki|o|0.00037949347873747914
ki|w|0.00011569614395131952
ki|b|0.00030962009639488793
ki|y|0.0003663289284410489
ki|z|5.7215160903716e-05
ki|f|9.518982522034166e-05
ki|v|3.721517103029315e-05
ki|g|6.27847783368211e-05
hr|o|0.44660149641069613
hr|e|0.33894796082727763
hr|i|0.18437148810122383
hr|a|0.018445793484032934
hr|u|0.007232416468633066
hr|y|0.0022255624771754146
hr| |0.0012587703745260866
hr|m|0.00027962873771882936
hr|s|0.0001861251219516498
hr|t|0.00045075799676442207
ap|p|0.5084441563897324
ap|t|0.06026244011843742
ap|s|0.050177506914524654
ap|e|0.11180888709152272
ap|a|0.06521633499776754
ap| |0.08104178710571715
ap|o|0.05277076452126697
ap|r|0.008058305062438282
ap|i|0.01963040148815798
ap|y|0.004725865735981277
ap|h|0.02707233918493355
ap|l|0.004542218103754025
ap|d|0.0009385159205280175
ap|k|0.0011298155374314047
ap|m|0.0007192865595567359
ap|n|0.0008845694285612624
ap|b|0.0006561576859786181
ap|u|0.0016405855145634485
ap|c|6.618966744857197e-05
ap|j|0.00010636258699828328
ap|f|5.585948813578906e-05
ap|Ã|5.165089656391454e-05
pp|e|0.48162102665221795
pp|y|0.12028634067563328
pp|o|0.17048467600217732
pp|r|0.061757620898338236
pp|a|0.023387228548257585
pp|l|0.057449077893605656
pp|i|0.07916922709871055
pp| |0.002774789910912002
pp|u|0.00136684466890481
pp|s|0.0009974407374846248
pp|h|0.0004240376200562777
pp|Ã|0.00022204334005310997
pp|m|5.964595364857807e-05
wr|o|0.5699712241208078
wr|i|0.321368000203723
wr|a|0.04320286570407531
wr|e|0.059105146553260844
wr|y|0.005576918179734651
wr| |0.0005347729761389391
wr|u|0.00024107226225945826
mb|e|0.5768384037913857
mb| |0.09666192343178047
mb|u|0.02892973007591177
mb|a|0.07767297296756388
mb|l|0.08274943511474826
mb|s|0.020087699811271287
mb|o|0.03488979484008094
mb|i|0.05521265503073096
mb|r|0.0245707572564489
mb|n|0.0004933364554626255
mb|p|0.00032422111880302365
mb|y|0.00058740060721412
mb|d|0.00025317266375668207
mb|b|0.00032622248373390654
mb|f|0.0001611098769360704
mb|h|0.00012108257831841315
mb|w|0.00012008189585297172
sk| |0.4272388145729871
sk|e|0.21312832288914405
sk|i|0.22990242867748437
sk|y|0.060608575763025266
sk|s|0.028087491411786947
sk|u|0.016692258388782064
sk|a|0.020748892178155273
sk|o|0.0013441418011961247
sk|r|0.0011285718896835387
sk|t|0.00031125067437646114
sk|w|0.0002916534096934988
sk|Ã|0.00022133381288992794
sk|m|0.00016600035966744594
sk|f|0.00013026417112792634
ls|e|0.20592978455837002
ls|o|0.14927990323950094
ls| |0.5981575722299504
ls|h|0.022955253609161275
ls|n|0.003155262687133043
ls|a|0.004288006664299274
ls|t|0.00484536743090729
ls|i|0.007689576085418375
ls|d|0.0007195627621598096
ls|k|0.0006695004178537005
ls|y|0.0005106359119223139
ls|s|0.0006187705756235098
ls|w|0.0001762194519575044
ls|p|0.000509300916074151
ls|b|0.0002903615969754334
ls|l|0.00010613216992895152
ls|u|9.87896927640555e-05
ex|t|0.21581798874952077
ex|c|0.2037247072923928
ex|a|0.12814475566977254
ex| |0.08164227857564828
ex|p|0.2407287766712343
ex|i|0.05391860497886082
ex|y|0.009377703547373195
ex|u|0.016032916611499012
ex|h|0.018509744867547116
ex|e|0.025381374655634198
ex|o|0.0037386387866625618
ex|q|0.0013405075211458282
ex|x|0.0009369195764613047
ex|l|0.0005418394145369293
ex|s|8.188740906642504e-05
ex|f|8.13556726439158e-05
xt| |0.6469066619266356
xt|r|0.19194085563798635
xt|h|0.013827169733653909
xt|e|0.0853088660411073
xt|s|0.007219971746919759
xt|y|0.006087977472378404
xt|i|0.022345192766463032
xt|u|0.009991486654629482
xt|o|0.010765639763871607
xt|b|0.004464828657230263
xt|a|0.0011413495991243416
tr|y|0.15813865795900317
tr|u|0.158474523569326
tr|o|0.14291785038112478
tr|i|0.14472649039439162
tr|e|0.12426311924142247
tr|a|0.2708369938818661
tr| |0.00048541341330274595
tr|Ã|0.00015695115956306375
oy| |0.5359737493523689
oy|s|0.15971190809714786
oy|f|0.059327487063368704
oy|e|0.08319741075483404
oy|a|0.0680789822117322
oy|i|0.033493881884878375
oy|d|0.01664076142229386
oy|l|0.011269101120002047
oy|c|0.008661946155469844
oy|m|0.00871439627987898
oy|o|0.009487076161418456
oy|t|0.0012933433116496843
oy|z|0.0006396356635260555
oy|n|0.0008647874170872272
oy|r|0.0005718342831922936
oy|h|0.00037226795617216436
oy|k|0.0004810060189715938
oy|b|0.00046053767773876
oy|u|0.000759887168268954
lf| |0.8661778518268659
lf|r|0.06733696991585435
lf|i|0.031654849477056705
lf|w|0.008203321533179557
lf|a|0.007410587429599419
lf|e|0.003926191684923401
lf|u|0.0065326741601618174
lf|o|0.003717218798019755
lf|l|0.0018648558711727582
lf|g|0.0007677482149286141
lf|t|0.001105057711724174
lf|f|0.0003691097187156799
lf|m|0.00029755921939540964
lf|y|0.000367973996504247
lf|s|0.00026803044189815527
rn|i|0.23174081593029675
rn| |0.360963311819909
rn|e|0.2044002118690049
rn|m|0.029377174340856873
rn|o|0.04630616478974113
rn|s|0.048317512568723985
rn|a|0.06300697959382388
rn|t|0.00787939186791387
rn|y|0.003870773984691702
rn|w|0.0004076659977815931
rn|n|0.0003525284383694064
rn|b|0.0006235236771824942
rn|u|0.0005396441985022528
rn|f|0.0006340819332401469
rn|Ã|0.00019532773706657625
rn|h|0.0006417073403928962
rn|p|0.00018125006232303924
rn|c|0.0001114482583863348
rn|d|0.00026688925034622284
rn|l|0.00018359634144696208
og|e|0.33146378824272693
og| |0.16239651442092778
og|s|0.045982464819373334
og|i|0.10704327768406874
og|n|0.062953801772591
og|r|0.1256536950833547
og|y|0.052764085661324255
og|a|0.04624352563223803
og|u|0.02596303426572176
og|l|0.006348903604188894
og|g|0.02350620168437867
og|o|0.004014853048987644
og|h|0.003093391823670706
og|d|0.0010144417888029945
og|m|0.00038980313153769586
og|w|0.0006878177580955673
og|b|0.00029324639253294554
og|f|0.00018715318547834328
yi|n|0.9835653119738441
yi| |0.006235645456886881
yi|e|0.0037845972426505804
yi|k|0.0014729703554073124
yi|p|0.0017177558913492792
yi|d|0.0014612632210796533
yi|s|0.0008461065264081022
yi|m|0.00029693549794699436
yi|u|0.0002745855142305539
yi|c|0.0001936998588758171
yi|l|0.00015112846132069247
jo|b|0.254488300399252
jo|h|0.13333097488249862
jo|e|0.0710496790822257
jo|i|0.09018547531207359
jo|y|0.11021478748673372
jo|r|0.0732369737706575
jo|k|0.07205235760853085
jo|u|0.04348107343205135
jo|s|0.045415676959619955
jo|n|0.03940870268358013
jo| |0.018353464395815436
jo|a|0.015499065042704806
jo|l|0.007291656137868297
jo|o|0.005950371456006469
jo|c|0.006939910041946733
jo|j|0.001688987719209582
jo|g|0.004012735634507505
jo|d|0.0033901046141405974
jo|Ã|0.0007661595997372012
jo|x|0.0005953403749936827
jo|v|0.0012695203921766816
jo|t|0.0005185222620912721
jo|f|0.00036791833021680904
jo|p|0.00033355233233941476
jo|z|0.0001586900490220852
ob| |0.22936987940920733
ob|l|0.19436211010927384
ob|a|0.13410374570614716
ob|o|0.10883833782901023
ob|v|0.04305480874486923
ob|e|0.06902530466172808
ob|b|0.07515260860355537
ob|s|0.06252842201000455
ob|i|0.03660977080194877
ob|j|0.025217266361819778
ob|y|0.010728151528752335
ob|t|0.0039016846567806215
ob|r|0.0024581798359633415
ob|h|0.001294636442682712
ob|n|0.001033190982575734
ob|u|0.0017160598613820614
ob|w|0.00045401152137557345
ob|c|0.00015183093292331576
lr|e|0.6670752488863643
lr|i|0.2703728063619241
lr|y|0.0337947322789919
lr|o|0.024786989147657628
lr|u|0.0020060390445155313
lr|a|0.0008819396693473646
lr| |0.0007354479954557685
lr|l|0.0003467966157433705
dy| |0.9425350381587606
dy|i|0.031174072372406735
dy|l|0.0058857252720252926
dy|n|0.006533950812692442
dy|g|0.0030465438716838706
dy|s|0.0048158046215692986
dy|e|0.0020625886155098997
dy|k|0.000999057284899191
dy|m|0.0006348660537179162
dy|a|0.0013202658189394542
dy|u|0.00023117720894760352
dy|b|0.0004083356228396112
dy|o|0.00020329654053181213
dy|c|8.073776895406253e-05
dy|w|6.85399765221538e-05
ss| |0.5199850347133064
ss|i|0.1970818175888673
ss|a|0.050986722066354025
ss|e|0.12729901549653982
ss|o|0.029772240072101063
ss|u|0.0344982349351185
ss|h|0.009629478220197754
ss|f|0.004937429244042072
ss|y|0.009357426184062843
ss|p|0.00288927991317612
ss|w|0.0019991702655368505
ss|m|0.005272281170871229
ss|r|0.001424514895091449
ss|t|0.0007502040996447563
ss|l|0.002932682154235077
ss|b|0.00021361661660860708
ss|n|0.0006760080897897804
ss|s|0.0001059596611327597
ss|k|9.723071879688017e-05
ss|Ã|3.249106313910709e-05
ss|c|5.916283138762784e-05
ct|u|0.12838477999270362
ct|o|0.13341192357326045
ct|l|0.06801685787871693
ct| |0.2794975442818794
ct|i|0.24714849471557776
ct|e|0.07307803302968098
ct|s|0.036599252394461296
ct|r|0.01799759600986643
ct|a|0.012727126700897888
ct|v|0.0006462595220334
ct|f|0.0015828083396405178
ct|m|0.0006571496245637153
ct|y|0.00011672828649681737
ct|n|5.785366969230015e-05
ct|x|4.015725308053775e-05
ct|h|3.743472744795892e-05
tu|a|0.1520680615693456
tu|r|0.4506978962561154
tu|f|0.06955559945399829
tu|p|0.05124238525154697
tu|l|0.02269786778144982
tu|c|0.023734968491002897
tu|d|0.07071149290891844
tu|n|0.0658067317668708
tu|e|0.0118645922872809
tu|s|0.012274805437949255
tu|m|0.019736057646960417
tu|b|0.01579498596732888
tu|t|0.01965374806683716
tu| |0.004916773891579152
tu|g|0.00296047538454146
tu|i|0.0026419150636319793
tu|x|0.0011220797895722216
tu|o|0.0019344975912212606
tu|v|0.0004649378985340886
tu|k|6.40679975013481e-05
tu|y|5.605949781367959e-05
ua|l|0.5175898302691156
ua|t|0.1113158336054794
ua|r|0.20139986054352718
ua|g|0.034560712110647235
ua|d|0.0316458070381387
ua|b|0.014180649090443701
ua|n|0.04018861929265559
ua|k|0.0077550597103188965
ua| |0.010947995092544375
ua|i|0.009970475829015772
ua|s|0.006307536827983089
ua|w|0.0042355490436639985
ua|c|0.003771061899255938
ua|h|0.0012467232142069076
ua|m|0.0009830357379277475
ua|u|0.000535098016717124
ua|y|0.0022264490674951676
ua|v|0.0009168380451380001
ua|p|0.0002228655657254826
nc|e|0.6381567796021462
nc|l|0.04961640097698962
nc|h|0.0991299901912021
nc|i|0.07157331173360083
nc|y|0.036615923041227516
nc|r|0.021627635246095237
nc|t|0.02721177278044687
nc|o|0.03302445808475579
nc| |0.004824511435724587
nc|s|0.002104515103603691
nc|a|0.010119664555783718
nc|Ã|0.0027387525320869952
nc|u|0.002958269539097646
nc|k|0.00029801517723914296
rd| |0.5549902195652652
rd|e|0.1706964517273535
rd|s|0.11494130169265887
rd|a|0.04397584876276716
rd|i|0.05830190930412913
rd|l|0.014177313159158914
rd|o|0.027492362469504823
rd|r|0.0038489856919932306
rd|w|0.00212092573463153
rd|n|0.001460000690753015
rd|y|0.003581711371992477
rd|b|0.0007888713409713871
rd|u|0.0014089791612374527
rd|c|0.0005628067178870493
rd|m|0.0004258335348029627
rd|t|0.0004788174308383544
rd|f|0.00012676887718097415
rd|h|0.0003226130558599404
rd|x|9.144627982404637e-05
rd|p|0.000141682862731677
rd|v|6.515056845833346e-05
br|o|0.31497109993611055
br|i|0.26998791772926084
br|e|0.20443758581462224
br|a|0.16886926426569437
br|u|0.03509690965693414
br| |0.001965375572409616
br|y|0.004323505206934303
br|r|0.00019905246744796544
br|Ã|9.042974999652193e-05
br|n|5.885960058945215e-05
py| |0.9358806764650461
py|i|0.01695578952327115
py|r|0.020615460712266817
py|t|0.00479319766346335
py|j|0.003262200866779725
py|a|0.0037244441303938194
py|c|0.003167985679291502
py|o|0.00472548049745619
py|h|0.001165912945166761
py|m|0.001154136046730733
py|g|0.001893136423591483
py|l|0.0015221641228566046
py|d|0.0004386894667420388
py|w|0.0007007254569436594
hu|h|0.1301880766905802
hu|t|0.11059659634542443
hu|r|0.23386533653194236
hu|s|0.10414361805262498
hu|m|0.1177497455939921
hu|c|0.06593392667277495
hu|n|0.13671455709276345
hu|g|0.047943651762213074
hu|d|0.00931702600327211
hu|a|0.00675522403569668
hu|l|0.0087752647660035
hu| |0.008941278150991074
hu|p|0.0032366273683837013
hu|b|0.00671974025875277
hu|f|0.002535822773741498
hu|i|0.001723497737275581
hu|e|0.002666986020659162
hu|x|0.00045115087828684325
hu|o|0.00029400843753524616
hu|y|0.00043087443431889523
hu|z|0.00018312163458553048
hu|v|0.00015207332975961007
hu|k|0.00036560963029706256
hu|j|0.00023191182788340537
hu|w|8.427397024178393e-05
fu|c|0.26756048792088716
fu|l|0.40183628374774594
fu|n|0.1708248384333519
fu|t|0.04064737487387527
fu|r|0.038436007139179364
fu|s|0.04874995093545877
fu|e|0.007975585484284339
fu| |0.006128449814478311
fu|m|0.0055864309413696045
fu|g|0.007013920476191576
fu|z|0.0016826251492139284
fu|h|0.00104420888333722
fu|d|0.0008814300524355638
fu|j|0.0011169398503358323
fu|k|0.0005154662978552446
pr|e|0.31502415684100393
pr|o|0.4455115743097301
pr|i|0.18691838679646802
pr|a|0.047273876881676245
pr| |0.0012519977382475344
pr|y|0.0011229036780461598
pr|u|0.002897103754827995
ty| |0.9187144237714484
ty|p|0.03658472900016019
ty|l|0.0239974698740746
ty|i|0.0029977767515929174
ty|r|0.009112443325942065
ty|a|0.0038444770554779397
ty|s|0.0015038758689239866
ty|c|0.00047703904855060517
ty|o|0.001540255230560072
ty|h|0.00026639080939972295
ty|b|0.00019128503053812704
ty|x|0.0001537321411073291
ty|w|0.0001437571548522734
ty|k|0.00011969983506066845
ty|e|0.00019539237781962058
ty|n|0.0001572527244914664
rt| |0.38936006334834045
rt|y|0.06605021529297932
rt|a|0.09416090619054841
rt|e|0.08249666861588796
rt|h|0.11894007780123513
rt|i|0.08929244888971435
rt|m|0.022656115458784782
rt|n|0.015569709263234902
rt|s|0.05190605996950996
rt|u|0.037861122983968536
rt|l|0.00975259488395645
rt|r|0.005528380905417348
rt|b|0.0023877285029412693
rt|o|0.009042386236172626
rt|g|0.0011952159999437672
rt|c|0.0008402468508991696
rt|w|0.0010876168214824192
rt|f|0.0010516603120970945
rt|z|0.0004558095851402831
rt|Ã|0.00022574199501312954
rt|p|6.461357701573408e-05
rt|t|7.461651571691467e-05
ue|s|0.4125594690633228
ue| |0.3926784178268556
ue|e|0.04268582819158027
ue|l|0.04166255964634478
ue|n|0.03994931168703158
ue|d|0.019769718484144303
ue|r|0.0178628791784352
ue|a|0.012276386039581984
ue|t|0.008162038084310805
ue|u|0.0020905028907513682
ue|z|0.0027095697237316755
ue|p|0.0013721584442347007
ue|y|0.0011303465426925649
ue|b|0.0028747960376886185
ue|v|0.000635376726632709
ue|h|0.0002666313049262261
ue|g|0.0008169129342420544
ue|i|0.00012906089759726901
ue|o|0.00010636887164610083
ue|f|0.0001801179559873974
ue|k|8.154946826201064e-05
ru|n|0.2544180259136033
ru|e|0.10279531499364332
ru|t|0.08356677216045877
ru|s|0.17221239416808679
ru|l|0.054957396737807356
ru|c|0.07520463090697611
ru|g|0.05287294760474993
ru|i|0.052063079877735396
ru|d|0.024496740512321133
ru|p|0.03001217236062647
ru|b|0.02655738591793124
ru|m|0.04946144066650437
ru|a|0.0032286510319456843
ru|z|0.0016289323487246072
ru| |0.009175254943330899
ru|f|0.0037718088127890936
ru|r|0.0008731640022721739
ru|v|0.0006719143065811896
ru|x|0.0004284670940517731
ru|k|0.0009202304633611945
ru|j|0.00026292298953176985
ru|o|0.00012280559387595013
ru|h|0.00018718385674484027
ru|y|0.00011036273634666883
sc|h|0.19608405132682413
sc|a|0.2141061807152224
sc|e|0.062301080729483704
sc|r|0.20059549690251174
sc|i|0.08237196990514485
sc|u|0.06870475945333941
sc|o|0.16197515748319077
sc|l|0.01083651314302013
sc| |0.0020557165267782295
sc|s|0.0003965341523734656
sc|y|0.0005725396621111617
bl|e|0.5544598762082716
bl|y|0.08992441088435911
bl|o|0.1362229908507771
bl|a|0.10436467456823836
bl|u|0.03337996405028225
bl|i|0.08137303455474243
bl|t|9.036756711962258e-05
bl| |8.365905777013096e-05
bl|n|5.248422020484631e-05
bl|v|4.853803823455711e-05
