from_str|to_char|rel_frequency
char|r|0.0019801915916520317
char|u|0.0005486104573593334
char|o|0.0008212925781769902
harl|i|0.5250989674733706
harl|e|0.3253479165816431
harl|o|0.11400644819001755
harl|a|0.024088887075052034
harl|y|0.007968412031179855
harl|t|0.0034893686487368894
rlie| |0.604374145674673
rlie|r|0.36845974476492416
rlie|s|0.027166109560402954
 acr|o|0.9285400754982003
 acr|e|0.0672285137389167
 acr|y|0.004231410762882978
acro|s|0.9608893306093902
acro|b|0.017632010012331365
acro|n|0.005539911287799312
acro|i|0.009239320486628752
acro|p|0.0037730292823882354
acro| |0.002926398321462095
cros|s|0.9606911786534414
cros|c|0.021103825232037302
cros|b|0.010626129626557465
cros|o|0.005055488129644021
cros|i|0.0015279972757991425
cros|a|0.0009953810825205844
ross| |0.7789443224312934
ross|e|0.11097673176233157
ross|i|0.06605033537128271
ross|r|0.011574761085059655
ross|w|0.010142755386715736
ross|b|0.00479313824419778
ross|f|0.004177301596723452
ross|l|0.0032943550780554403
ross|o|0.0036134029797590074
ross|m|0.002277853623790586
ross|h|0.0017733127559802933
ross|u|0.0013726479491897668
ross|a|0.0010090817356205853
ishe|d|0.7208722527472528
ishe|s|0.18118131868131868
ishe|r|0.09120192307692308
ishe|a|0.003633241758241758
ishe|n|0.0013942307692307691
ishe|v|0.0009203296703296704
ishe|k|0.0007967032967032968
shed| |0.9925825761261924
shed|d|0.0038529867719778667
shed|s|0.0035644371018297445
rria|g|0.9970407878080457
rria|n|0.002959212191954231
riag|e|1.0
iage| |0.9486203925011788
iage|s|0.04950978001073118
iage|a|0.0018698274880900119
lett|e|0.7238113244919825
lett|i|0.21055379989015838
lett| |0.035347396663335404
lett|u|0.015467862319819212
lett|y|0.0032412284255732924
lett|a|0.004762805103134088
lett|o|0.006815583105997173
 ran| |0.371080403643482
 ran|g|0.23832157123353967
 ran|d|0.18517903192019589
 ran|c|0.05837950288574752
 ran|k|0.0741120637970514
 ran|s|0.04026322062424606
 ran|i|0.007830163465497439
 ran|a|0.005460888911361683
 ran|t|0.008761981811483759
 ran|j|0.00604598415186472
 ran|v|0.003438337462709208
 ran|e|0.0011268500928206648
ousl|y|1.0
usly| |1.0
paid| |1.0
 bou|g|0.4894092994279889
 bou|n|0.3042325045779766
 bou|t|0.07731588982650885
 bou|r|0.05382190255045213
 bou|q|0.02300315266844122
 bou|l|0.03803024296313077
 bou|d|0.005682354495856223
 bou|v|0.0018500689056276075
 bou|i|0.003048838043457741
 bou|c|0.002491929546355553
 bou| |0.001113816994204376
boug|h|1.0
 yor|k|0.9800556756162778
 yor|e|0.005036445551445002
 yor| |0.002930295593568001
 yor|i|0.007966741145013003
 yor|a|0.0020145782205780007
 yor|g|0.001996263873118201
york| |0.9564218040476146
york|s|0.018145123614822567
york|e|0.022667389232522938
york|t|0.002765683105039897
tten|t|0.29506705942737277
tten| |0.5640356162549374
tten|d|0.12087433889000469
tten|s|0.010388074356742764
tten|e|0.0031967597241748676
tten|b|0.0036542366829573096
tten|i|0.0021311731494499117
tten|h|0.0006527415143603133
tent|i|0.6471875067686109
tent| |0.2670911939468763
tent|s|0.03607759896611724
tent|h|0.01764531756517721
tent|l|0.012829676478445132
tent|a|0.010613182005241611
tent|e|0.006577284902568101
tent|m|0.0019782393669634025
ntio|n|0.9847565050401311
ntio|u|0.013681863265779866
ntio|c|0.001561631694089013
nywh|e|0.9978463887855591
nywh|o|0.002153611214440942
ywhe|r|1.0
dang|e|0.9405893892777891
dang| |0.04065049365908043
dang|l|0.015704897998563512
dang|o|0.0018545715725266127
dang|a|0.0012006474920403503
gero|u|0.9796486476319453
gero|n|0.01762404544257608
gero| |0.0027273069254786894
erou|s|0.986141723605907
erou|t|0.011116927485122328
erou|a|0.0027413489089706854
rous| |0.8574954764619134
rous|e|0.09344113125058832
rous|l|0.02358515233602828
rous|s|0.009141207601635795
rous|t|0.005198146656765435
rous|i|0.008377697126899624
rous|a|0.0027611885661691644
 pea|c|0.6508204900765051
 pea|r|0.12203865912702813
 pea|n|0.07011124662749012
 pea|k|0.05043057249510293
 pea|s|0.08127286838895664
 pea| |0.01532875041578889
 pea|b|0.0061074768082196845
 pea|t|0.0025963706249769007
 pea|l|0.001293565435931552
peac|e|0.8831105131870288
peac|h|0.08897390621934471
peac|o|0.027915580593626504
eace| |0.8128917593665201
eace|f|0.16371772696256565
eace|k|0.01617023977656823
eace|t|0.00391957725693067
eace|m|0.0033006966374153008
 sim|p|0.6275294394561403
 sim|o|0.16661936046632375
 sim|i|0.10823889400411217
 sim|m|0.02964368046853907
 sim| |0.010695816516556017
 sim|u|0.036663459075521466
 sim|s|0.005469058283546442
 sim|r|0.004160638010647357
 sim|e|0.003343740697408774
 sim|a|0.0030322120610042297
 sim|b|0.002249929040699486
 sim|c|0.001301497414312318
 sim|h|0.0010522745051886825
simp|l|0.9429428766851268
simp|s|0.05458597180239613
simp|e|0.0012466076826335415
simp|a|0.0012245438298435674
impl|e|0.5624076702488197
impl|y|0.31191765875889504
impl|a|0.03668086010292655
impl|i|0.07268584228871573
impl|o|0.016307968600643048
orgo|t|0.9882278912456411
orgo|n|0.005702524842033508
orgo| |0.0031331113499908237
orgo|s|0.0029364725623344957
rgot| |0.6793586914189277
rgot|t|0.3206413085810723
situ|a|0.9963523323510386
situ| |0.003647667648961403
itua|t|0.7743624835907605
itua|l|0.21192358182275228
itua|r|0.013713934586487167
tuat|i|0.9746539792387543
tuat|e|0.025346020761245674
uati|o|0.9481713172551924
uati|n|0.046437292506927866
uati|c|0.005391390237879661
 mid|d|0.6316812095947999
 mid|n|0.18950554044347098
 mid|s|0.041921315104626655
 mid|g|0.034455552807903814
 mid| |0.01741618680891652
 mid|w|0.036999093274926106
 mid|t|0.019241412607011222
 mid|o|0.0053461452408709274
 mid|a|0.008337160419684178
 mid|l|0.012776580586662898
 mid|f|0.002319803111126812
midd|l|0.9785806162966277
midd|a|0.021419383703372295
iddl|e|0.981985347866344
iddl|i|0.014960770617761245
iddl|y|0.0030538815158948035
ddle| |0.8694975630457428
ddle|s|0.039647123879579735
ddle|t|0.010326513290724142
ddle|r|0.03329432491866102
ddle|m|0.009940715782976043
ddle|d|0.03231697123236584
ddle|w|0.0033564383174084695
ddle|b|0.0016203495325420197
 roc|k|0.9472133017831488
 roc|c|0.019595622411898928
 roc|h|0.024412659511535536
 roc| |0.006232569931547367
 roc|Ã|0.001299332375559875
 roc|a|0.0012465139863094734
rock| |0.5635552888594604
rock|s|0.1415638967058434
rock|e|0.17444338685648073
rock|y|0.07034224466147988
rock|i|0.037017877834795564
rock|w|0.005059178943883463
rock|m|0.0018415825194504222
rock|f|0.0017381228273464658
rock|l|0.0017174308889256746
rock|a|0.001427743751034597
rock|o|0.0012932461512994537
 tes|t|0.9188597840127237
 tes|s|0.0657627654806991
 tes|l|0.010746641125453635
 tes|c|0.0027240055183079532
 tes| |0.0019068038628155674
test| |0.6521166294323194
test|s|0.08005645039499654
test|i|0.1735589266092789
test|e|0.0462799502153343
test|a|0.03941112447728705
test|o|0.006920901748191661
test|y|0.0016560171225921355
lead| |0.42779835471168465
lead|e|0.3410269406214667
lead|s|0.10642130297477484
lead|i|0.12475340169207376
prot|e|0.910308053919818
prot|o|0.0785126369382314
prot|a|0.00415278942865923
prot|Ã|0.003064758598350512
prot|r|0.0028571191269175507
prot| |0.0011046419880233554
rote|c|0.6288668034424876
rote| |0.26301590685033704
rote|s|0.08118621939196931
rote|i|0.023100903253310597
rote|g|0.002018331512616237
rote|u|0.0018118355492792624
otec|t|0.9923675372937919
otec|h|0.007632462706208087
tect| |0.3457449379017059
tect|i|0.5052191562364085
tect|e|0.07097206784903107
tect|u|0.018466389600347945
tect|o|0.03710795921326052
tect|s|0.01958391726670855
tect|a|0.0029055719325375732
 clu|b|0.6404412993815123
 clu|e|0.21698333983395554
 clu|m|0.04262550844152226
 clu|t|0.0419791608625397
 clu|s|0.02326851284337215
 clu|c|0.020471387975706246
 clu|n|0.012614921713935476
 clu| |0.0016158689474563995
club| |0.8701866737088815
club|s|0.10292637034347302
club|h|0.013583772096324293
club|b|0.01330318385132124
 fea|r|0.7265245996056975
 fea|s|0.07654564384289923
 fea|t|0.19546773586159538
 fea|l|0.0014620206898079437
fear| |0.7644027746017227
fear|s|0.0994588002134309
fear|e|0.06029422974312067
fear|l|0.03642045887643875
fear|f|0.022852351551185302
fear|i|0.016571385014101686
 fai|r|0.40650603738214697
 fai|t|0.2049456911286321
 fai|l|0.31333737663340133
 fai|n|0.06100237084413078
 fai| |0.005320615316755803
 fai|i|0.006610795611181563
 fai|z|0.0014280200694712466
 fai|s|0.0008490930142802007
fair| |0.6891950783039249
fair|y|0.09682982688759284
fair|s|0.0902558206381144
fair|l|0.05905478956689445
fair|i|0.015660784986416192
fair|n|0.010375617761870765
fair|f|0.00886424538011479
fair|b|0.005016272751717679
fair|e|0.010941223377129133
fair|c|0.0036996170571818006
fair|v|0.002401505809047835
fair|g|0.0035141725931626625
fair|w|0.00191007797939712
fair|m|0.0012610223553301376
fair|p|0.0010199445521052583
rese|n|0.6535831449217537
rese|a|0.15312319900696014
rese|r|0.1376679079664849
rese|t|0.01104424347209292
rese|m|0.02822848783082857
rese| |0.004206011437691183
rese|e|0.010551048455025048
rese|l|0.0008644766591302035
rese|c|0.000731480250033249
esen|t|0.8703638141479534
esen|c|0.12382830939375548
esen| |0.005807876458291186
 idi|o|0.9982277430067698
 idi| |0.0017722569932302975
idio|t|0.9808264253622729
idio|u|0.010931468708473075
idio|c|0.005663481617414415
idio|m|0.002578624311839524
diot| |0.8050259552648708
diot|s|0.1625418697315575
diot|i|0.0304319527566555
diot|h|0.002000222246916324
 joi|n|0.9961791800473501
 joi|e|0.0022854597876280445
 joi| |0.001535360165021917
join| |0.5870504261855813
join|e|0.1507241689958652
join|t|0.1517174470444203
join|i|0.09381857660945693
join|s|0.016689381164676262
inte|r|0.6858619919369422
inte|l|0.07365252263081194
inte|d|0.08693210224552968
inte|n|0.1301939176036337
inte|g|0.016251635481709197
inte|s|0.006105798381006074
inte| |0.0010020317203671989
nter|e|0.32618174835540154
nter| |0.22188756103191676
nter|v|0.07911548759727889
nter|n|0.09689592156845823
nter|r|0.058418035457305166
nter|i|0.026883170401758843
nter|t|0.03484671630488018
nter|f|0.03632464340963177
nter|p|0.03665474975565658
nter|s|0.041554563558416954
nter|c|0.020218474304565175
nter|a|0.009957129326173118
nter|m|0.004146826124573073
nter|g|0.001518920703277546
nter|b|0.0009493254395484663
nter|y|0.0008889138206681094
nter|o|0.0012643288808531846
nter|l|0.001426145717139855
nter|d|0.00047034760413992193
nter|j|0.00039699063835663134
tere|s|0.7171139886406204
tere|d|0.2441102325534306
tere|o|0.02007633665070414
tere|r|0.008484099905844715
tere|n|0.003563726929424033
tere|y|0.0018274224737529488
tere| |0.0023083231247405665
tere|z|0.0012705901410304434
tere|c|0.001245279580452148
eres|t|0.9138557310123172
eres|a|0.04720216549284614
eres| |0.02086885962966015
eres|e|0.004811501962002447
eres|y|0.004551592106347506
eres|s|0.006459710802741098
eres|f|0.001362941925995423
eres|i|0.0008874970680900429
stin|g|0.5527211912389933
stin|c|0.134548348747708
stin|y|0.04813717785971912
stin| |0.06541202388388509
stin|e|0.0655026966760026
stin|k|0.06437768240343347
stin|a|0.05816827526916386
stin|i|0.007341137909958559
stin|t|0.0018168140939101465
stin|s|0.0008126968774976996
stin|o|0.0011619550397281159
 bil|l|0.969571654668913
 bil|a|0.007266724528173448
 bil|f|0.004841646670410647
 bil|b|0.006160548663229013
 bil|e|0.004177941151443985
 bil|g|0.002944129609775191
 bil|i|0.0017783904290260546
 bil|t|0.0011572301356341792
 bil|o|0.001106175864944436
 bil|d|0.0009955582784499924
bill| |0.4332777604112396
bill|y|0.25654718488416517
bill|i|0.1953822375047758
bill|s|0.08895140842624431
bill|b|0.01333750130249036
bill|a|0.00494078010489389
bill|e|0.00405508665902539
bill|u|0.002526831301448369
bill|o|0.0009812094057170644
 box| |0.7202057523726726
 box|e|0.20275302470477433
 box|i|0.07433166702890676
 box|c|0.0027095558936463086
sitt|i|0.932729464317368
sitt|e|0.06727053568263197
itti|n|0.933914762605929
itti|e|0.05451156852044441
itti| |0.006075146472811145
itti|s|0.002883120359978171
itti|t|0.0026154020408373406
shor|t|0.8418147967551753
shor|e|0.15818520324482468
hort| |0.6392564425374476
hort|l|0.095359831453457
hort|s|0.06165052285398628
hort|e|0.07824824644793299
hort|y|0.0316024768120038
hort|c|0.039927031679556024
hort|a|0.023560545720819094
hort|o|0.010174455949230492
hort|h|0.009352277690706816
hort|n|0.004778911127668868
hort|w|0.002890470440122299
hort|i|0.0017728218699416768
hort|f|0.0014259654171270009
 bal|l|0.7134726089653879
 bal|a|0.10316544271472061
 bal|d|0.06261632352729005
 bal|c|0.03153900535268572
 bal|t|0.032397454949430825
 bal|i|0.007913606786801518
 bal|o|0.00788475133817143
 bal|e|0.007112868087316588
 bal|m|0.006319343249989179
 bal|k|0.009507870323613856
 bal|b|0.003592503354445903
 bal|u|0.003340018178932637
 bal|z|0.002712412171228232
 bal| |0.0016519744340725137
 bal|s|0.002193014095886656
 bal|w|0.001233570428936244
 bal|f|0.0012191427046212
 bal|r|0.0021280893364689587
ball| |0.6463117606123869
ball|s|0.1791734323049563
ball|o|0.059498956158663886
ball|e|0.0459998969045594
ball|i|0.021418077785509936
ball|r|0.009768292997242196
ball|a|0.020329132194128716
ball|p|0.008382948014124075
ball|y|0.005779788138869558
ball|g|0.0022680996932910643
ball|u|0.0010696151962679451
ingl|e|0.764202588550919
ingl|y|0.2118937993208377
ingl|i|0.02390361212824324
ngle| |0.7898793630995303
ngle|s|0.10341837032994874
ngle|d|0.06527840034300637
ngle|y|0.017354953128958704
ngle|r|0.011050262127029292
ngle|a|0.005378963575061878
ngle|t|0.0023679133129348483
ngle|m|0.002864882773674261
ngle|h|0.0012570404006938083
ngle|w|0.0011498509091617782
 gro|u|0.38886754238005616
 gro|w|0.3361130829496389
 gro|a|0.14438199686097777
 gro|s|0.03646345513868356
 gro|o|0.03843348464028238
 gro|c|0.020784625303645044
 gro|v|0.01666872895650305
 gro|t|0.004213583760444412
 gro|i|0.0028492162213206037
 gro|p|0.003666534245950857
 gro| |0.0016248673079302643
 gro|g|0.0036893279757214217
 gro|m|0.0006479931749060572
 gro|d|0.0006317119393556538
 gro|h|0.0005698432442641208
 gro|z|0.00039400590031976346
grou|p|0.408965484186814
grou|n|0.5811474231251156
grou|c|0.006463584139569597
grou|s|0.002608713513957644
grou|t|0.0008147950345432013
roup| |0.8180681615223497
roup|s|0.12607770868174512
roup|e|0.02935589147412687
roup|i|0.02649823832177824
 usi|n|1.0
 enj|o|1.0
enjo|y|1.0
njoy| |0.6714745337550442
njoy|i|0.14236830624931834
njoy|e|0.1334660268295343
njoy|s|0.02492092921801723
njoy|a|0.015459701166975679
njoy|m|0.012310502781110262
 nor|m|0.4394634970197503
 nor|t|0.2956338036343376
 nor| |0.16302865334501832
 nor|a|0.03874614772984487
 nor|w|0.02722561099471274
 nor|r|0.012095112622677756
 nor|f|0.004956442504686566
 nor|i|0.004933227317310985
 nor|b|0.004080069181258379
 nor|s|0.002292499753338634
 nor|d|0.0041729299307607035
 nor|e|0.0017759618342319545
 nor|v|0.0009111961044915584
 nor|Ã|0.0006848480275796426
norm|a|0.8702718609231048
norm|o|0.09433641940376214
norm| |0.027061593136700094
norm|s|0.0037349752133463113
norm|i|0.004595151323086674
rmal| |0.754466583801022
rmal|l|0.1809861011714189
rmal|i|0.04341657564001155
rmal|a|0.008926889901691212
rmal|d|0.005110048087184703
rmal|s|0.004833829271661205
rmal|c|0.0022599721270104337
 boa|t|0.5165502253991631
 boa|r|0.45483934697103034
 boa|s|0.020375725138741717
 boa| |0.0063578728066236824
 boa|z|0.0018768296844411717
boat| |0.8578991814992855
boat|s|0.11402169676497337
boat|i|0.010864622580226063
boat|h|0.0072268416266077695
boat|m|0.006057554891516175
boat|l|0.0039301026373911915
 bas|t|0.320134267768855
 bas|e|0.33593972694300006
 bas|i|0.19940139772157622
 bas|k|0.07526268712464491
 bas|s|0.03231371084266294
 bas|h|0.028647394753137993
 bas|q|0.0035680234329693227
 bas| |0.0016906336927568141
 bas|r|0.001307292332189862
 bas|a|0.001734865388206847
bast|a|0.8760547793609075
bast|i|0.1121178586249827
bast|e|0.007760409461889611
bast| |0.0021994743394660394
bast|o|0.0018674782127541846
asta|r|0.8115427046719861
asta| |0.0725299535623573
asta|t|0.07698129666213407
asta|l|0.012404751520127254
asta|s|0.009043795058624318
asta|i|0.008158657669907894
asta|w|0.0043358903969007365
asta|v|0.0035790337891577085
asta|f|0.0014239166688046797
tard| |0.7121105919003116
tard|s|0.18647455867082036
tard|e|0.03605919003115265
tard|i|0.0356048805815161
tard|a|0.010864485981308411
tard|u|0.007307892004153687
tard|y|0.004478193146417445
tard|o|0.00430944963655244
tard|l|0.0027907580477673937
 cri|m|0.5628780040793402
 cri|s|0.11434567974223299
 cri|e|0.10077152738774424
 cri|t|0.11807029471755003
 cri|c|0.04789381891276715
 cri|p|0.03426645777291673
 cri|b|0.01396435011380768
 cri|k|0.0029146590203671407
 cri|x|0.0022288568979278132
 cri|n|0.0019332525348074137
 cri|l|0.0007330988205385911
crim|e|0.60731224897572
crim|i|0.37675338567420835
crim|s|0.010878559751347206
crim|m|0.002179748521605748
crim|p|0.0016953599612489151
crim| |0.0011806971158697802
rime| |0.6349928265388782
rime|s|0.11698109524599604
rime|n|0.19279530748284712
rime|t|0.04090336811079338
rime|d|0.004694469115077932
rime|r|0.0030743404807682924
rime|v|0.0028010657713666664
rime|a|0.003757527254272357
 key| |0.5799564425720304
 key|s|0.3548383257762386
 key|b|0.027919597272305332
 key|p|0.008104537827126996
 key|e|0.011603413188617944
 key|h|0.006390802956192652
 key|n|0.005307817725254978
 key|c|0.004105823128280195
 key|w|0.0017732395539528962
forc|e|0.9513508859209369
forc|i|0.04864911407906318
orce| |0.5320618316537788
orce|d|0.24341892673835772
orce|s|0.13321459972495886
orce|m|0.04696740837597974
orce|r|0.025264708313607023
orce|l|0.007319400921312683
orce|f|0.0069286320836245315
orce|p|0.0030059141360627034
orce|e|0.0018185780523179355
 hor|s|0.4754183398225336
 hor|r|0.23961015976858577
 hor|n|0.17443946735667817
 hor|i|0.03438259022836289
 hor|a|0.02629651780156473
 hor|m|0.02185375498895412
 hor|o|0.010771258742112265
 hor|t|0.007304927316888601
 hor|d|0.007042511381528359
 hor|u|0.0015439821313056109
 hor|v|0.0013364904614858845
hors|e|0.9534417960636931
hors| |0.032514093561467707
hors|t|0.006861339135594897
hors|i|0.005353080803085749
hors|o|0.001829690436158639
 lun|c|0.6936316919274051
 lun|g|0.16074936577115723
 lun|a|0.12211019319586287
 lun|d|0.01384245105054316
 lun| |0.00591946919924543
 lun|e|0.0021726403434593118
 lun|k|0.0015741885123268066
lunc|h|1.0
unch| |0.8059149331980382
unch|e|0.10300749760414905
unch|i|0.04174417949151587
unch|t|0.011401431873273579
unch|y|0.009470657872484356
unch|b|0.007258019054061672
unch|a|0.01359997745081459
unch|k|0.0036853824905575287
unch|p|0.0010922261683296692
unch|l|0.0010358532048029764
unch|r|0.0009653870003946107
unch|u|0.0008244545915778792
 ame|r|0.817658064324533
 ame|n|0.1401122561102367
 ame|l|0.025547174293944704
 ame|s|0.010861818073827696
 ame| |0.0026133697621239568
 ame|d|0.0013438066106376029
 ame|x|0.0009503162771359843
 ame|t|0.0009131945475603599
amer|i|0.6092685922295186
amer|a|0.31810512223322507
amer|o|0.03137291783072676
amer| |0.03535054574825322
amer|s|0.005045336106792948
amer|c|0.0008574858514834505
meri|c|0.9225868693757381
meri|n|0.03805785192701143
meri|t|0.027029724379979705
meri|z|0.004823766197042533
meri|d|0.002495051481228896
meri|a|0.0022455463331060065
meri|s|0.0014887140504665746
meri|e|0.0012724762554267369
eric|a|0.7785687887806112
eric| |0.16123008694637334
eric|k|0.03397457094136793
eric|o|0.008162974201370653
eric|h|0.012753431496502045
eric|s|0.004032859375101307
eric|l|0.0012772882586735653
rica|n|0.4450659185201916
rica| |0.39700305519561574
rica|l|0.11107478690902174
rica|r|0.013106432553882
rica|d|0.012309941868067857
rica|t|0.016090300645514092
rica|s|0.0038160225394976164
rica|c|0.0007727148444465579
rica|b|0.0007608269237627647
ican| |0.6677632863446444
ican|s|0.1783259791479558
ican|t|0.08987074856495764
ican|e|0.036959662618610646
ican|c|0.019582959115935803
ican|o|0.004432035612479988
ican|a|0.003065328595415674
ickl|y|0.7668401809506104
ickl|e|0.19103612815269258
ickl|i|0.0269411910516205
ickl|a|0.013013571295779885
ickl|o|0.0021689285492966473
ckly| |1.0
 pap|e|0.7153399570081752
 pap|a|0.23445777830436182
 pap|i|0.01652815626004976
 pap|p|0.01860158088048611
 pap| |0.0067534401922783975
 pap|r|0.003579831079365617
 pap|y|0.0020734246204363502
 pap|u|0.0015233323741981348
 pap|Ã|0.001142499280648601
pape|r|1.0
aper| |0.6014705394741205
aper|s|0.31631519612719255
aper|w|0.06062866805928579
aper|o|0.01120726814549554
aper|m|0.003655625186511489
aper|i|0.001948008886236281
aper|b|0.003183129414105242
aper|t|0.001591564707052621
harg|e|0.9442290657678282
harg|i|0.049420778354251266
harg|r|0.00485464815304796
harg|y|0.0014955077248725943
arge| |0.5292600775876268
arge|t|0.188357312037442
arge|s|0.13238743830193286
arge|d|0.07713891365962547
arge|r|0.04134409487728546
arge|n|0.022077826183268107
arge|l|0.007452047325044445
arge|m|0.0013631793887276425
arge|a|0.0006191106390471376
 mik|e|0.9031788279013709
 mik|i|0.021560454644369675
 mik|h|0.01837995279465676
 mik|a|0.043606354307906055
 mik|o|0.007114280453305211
 mik|k|0.006160129898391336
mike| |0.8941340005560189
mike|y|0.09893429709943471
mike|s|0.0069317023445463815
surp|r|0.9721746619231676
surp|l|0.00866337902539549
surp|a|0.012795144406737955
surp| |0.0023478269784799615
surp|e|0.004018987666218973
urpr|i|1.0
rpri|s|0.9133368675478242
rpri|n|0.08032850224183012
rpri|c|0.003333542990125165
rpri|v|0.003001087220220499
pris|e|0.5099770573782495
pris|o|0.42217678293459454
pris|i|0.05199242839244358
pris|c|0.004832594794248616
pris|t|0.0037207183264360835
pris|m|0.0022291767232729305
pris|s|0.0023973141403567768
pris|a|0.0026739273103979434
rise| |0.6131708250909323
rise|d|0.2759874928211346
rise|s|0.08880256524791015
rise|n|0.017301065662689043
rise|r|0.0017707868036500542
rise|l|0.0017229277008487015
rise|e|0.0012443366728351732
 spa|c|0.37002236849695236
 spa|n|0.18487658870807508
 spa|r|0.2732802215058036
 spa|i|0.06094614255590522
 spa|g|0.021804477544977344
 spa| |0.020554661812681462
 spa|d|0.017401280580427246
 spa|t|0.02026624279753626
 spa|m|0.006345218333194465
 spa|w|0.00871025425738513
 spa|s|0.007928318260769245
 spa|z|0.002711138742364908
 spa|u|0.002134300712074502
 spa|l|0.0018394723854816277
 spa|k|0.0011793133063714965
spac|e|0.9833112018229807
spac|i|0.014852702503319727
spac|k|0.0018360956736995688
pace| |0.8272344915515043
pace|s|0.09235458768703196
pace|c|0.025015753916496915
pace|y|0.02095637264240808
pace|m|0.014508257983205592
pace|d|0.009261837419581751
pace|i|0.003399915002124947
pace|r|0.002300804548851796
pace|p|0.0016853026950188314
pace|t|0.003282676553775811
fell| |0.44814064682000204
fell|o|0.3094544479279379
fell|a|0.21759195035559378
fell|e|0.01995764318545441
fell|i|0.004855311711011847
hono|r|0.7364609680884239
hono|u|0.24902117043761476
hono|l|0.010394650220020096
hono|g|0.0041232112539413045
onor| |0.7568670649211259
onor|e|0.0876018585208095
onor|a|0.09267183550113686
onor|s|0.04274880311824768
onor|i|0.011961756273919983
onor|r|0.00590320439492155
onor|Ã|0.00224547726983858
 eig|h|1.0
eigh|t|0.5940639379411694
eigh|b|0.30203690765858004
eigh| |0.05707798308800501
eigh|s|0.020351008215085883
eigh|e|0.00993760389313161
eigh|i|0.016532559204028043
 acc|i|0.19307433370009894
 acc|e|0.3413270819933329
 acc|o|0.35037759443125754
 acc|u|0.1129746866439642
 acc|l|0.0017500269360489224
 acc|r|0.0004962762952974556
acci|d|0.939834616481323
acci|n|0.05544466622310934
acci| |0.0025979786458828376
acci|o|0.0021227386496847573
ccid|e|0.9967468985976268
ccid| |0.003253101402373247
eari|n|0.9878544932392007
eari|e|0.008097004507199553
eari|y|0.0028319572414343265
eari|l|0.0012165450121654502
arin|g|0.83113504977909
arin|e|0.09350140874013747
arin|a|0.04058577632126846
arin| |0.030386605882639237
arin|o|0.00353131404900577
arin|d|0.0008598452278589854
 fis|h|0.8662070078749237
 fis|t|0.09467203191477096
 fis|c|0.020500167183590642
 fis|k|0.01119553562163471
 fis|s|0.007425257405080076
fish| |0.6949513185892062
fish|i|0.14550690996625615
fish|e|0.11393384486427235
fish|y|0.0228576955316268
fish|n|0.010972123713112816
fish|l|0.0055559137704988505
fish|m|0.004416790250822103
fish|b|0.0018054033142046553
 bar| |0.19218339363547457
 bar|e|0.10526781797473347
 bar|r|0.15920972668842642
 bar|k|0.08936656591714928
 bar|s|0.043972938491815945
 bar|b|0.1273267302824072
 bar|o|0.0414213328718442
 bar|n|0.08593759432690334
 bar|g|0.046009393450342294
 bar|t|0.06256263306381832
 bar|c|0.013079997263262111
 bar|l|0.007839949128872183
 bar|f|0.00424999295692455
 bar|a|0.006709032442417827
 bar|m|0.00491002974190147
 bar|d|0.0033967746739056066
 bar|i|0.005163580458081627
 bar|u|0.0009095628866145345
 bar|y|0.00048295374510506255
lems| |1.0
 gov|e|0.9809722142979403
 gov|t|0.005776801506247504
 gov|i|0.009799166999486507
 gov| |0.003451817196325669
gove|r|1.0
vern|m|0.5984283286528703
vern|o|0.2126938977208355
vern|i|0.07840277694078511
vern| |0.05782882763441768
vern|e|0.0351336041172004
vern|s|0.008702045342236257
vern|a|0.008810519591654714
ernm|e|1.0
rnme|n|1.0
nmen|t|0.9912422777019366
nmen| |0.008757722298063353
mile|s|0.4947982964061827
mile| |0.4426664114466191
mile|d|0.028463415801311193
mile|y|0.02188830932669761
mile|a|0.007053644063741207
mile|n|0.005129922955448151
iles| |0.963972613700008
iles|s|0.027694910217284457
iles|t|0.0069265850564070915
iles|i|0.0014058910263004493
 rel|a|0.5735204674760758
 rel|e|0.18321027954638192
 rel|i|0.19522823333769604
 rel|y|0.026992278022003404
 rel|u|0.009188614894255865
 rel|o|0.011348151113643188
 rel| |0.0005119756099438752
rela|x|0.3534525218281255
rela|t|0.5838040106182237
rela|n|0.027780087632328015
rela|y|0.018012601144977134
rela|i|0.009581987398855022
rela|p|0.005462628330188377
rela|u|0.0011577701730258738
rela|w|0.0007483928742763936
elax| |0.8560363392873301
elax|e|0.08511138860234903
elax|i|0.04097218451960837
elax|a|0.01788008759071249
 cry|i|0.4537804797337544
 cry| |0.4076696890334414
 cry|s|0.1150642449913489
 cry|p|0.015893426115896264
 cry|b|0.00576739436686301
 cry|o|0.0018247657586960015
cryi|n|1.0
 ban|k|0.37669102180892283
 ban|d|0.2633399756448577
 ban|g|0.18688143473928928
 ban|a|0.051389350160522526
 ban|n|0.04417690689693347
 ban|q|0.015991364995018267
 ban| |0.014004206797298793
 ban|i|0.017369644636333444
 ban|j|0.00698549761983837
 ban|t|0.004134838923945533
 ban|e|0.004760323259160855
 ban|z|0.00275102402302668
 ban|s|0.005623823757334219
 ban|c|0.003204915310528064
 ban|y|0.0010018819882652496
 ban|u|0.0009575999114358463
 ban|f|0.0007361895272888298
bank| |0.6897286932631217
bank|s|0.14486863945967604
bank|e|0.06436380287333295
bank|r|0.06523667792341595
bank|i|0.02826111842481827
bank|m|0.004192662125808482
bank|n|0.00334840592982657
