from_str|to_char|rel_frequency
 tu|x|0.005411332041651379
 tu|v|0.002242205386013359
 tu|l|0.0076664113341873025
 tu|d|0.0014483144837885331
 tu|s|0.005138834353590425
 tu|o|0.0015019557609658864
 tu|p|0.0027121029740869718
 tu|a|0.001147923331595356
 tu|f|0.0012723710946468151
 tu|k|0.0003089737565415537
tur|n|0.4096727127702632
tur|e|0.4055078312408563
tur|a|0.05048697228216554
tur|d|0.02528346663455065
tur|y|0.01791915845503527
tur|k|0.0181876694235109
tur|b|0.030327919020250862
tur|i|0.018860921190056407
tur|t|0.01258349012926039
tur|f|0.0026120589065680546
tur| |0.002451149760018322
tur|o|0.0024531241053747602
tur|m|0.00155578414087349
tur|q|0.0003998049346787839
tur|r|0.0005133297926739941
tur|p|0.0004096766614609761
tur|g|0.0005844062255057779
tur|l|0.00019052432689630936
urn| |0.49116603478010173
urn|e|0.2387402329672849
urn|s|0.0921031836315039
urn|i|0.11488930840985152
urn|t|0.013400742285802611
urn|a|0.044144643263417674
urn|o|0.0032789789315183166
urn|p|0.0005366549204656567
urn|f|0.00048628924831839443
urn|c|0.00032998198993033906
urn|h|0.0003160880114069564
urn|m|0.0003126145167761107
urn|b|0.0002952470436218823
 po|l|0.2020014647874961
 po|i|0.138950455071621
 po|w|0.11411215773621755
 po|o|0.0889926980069015
 po|s|0.19378466526588362
 po|p|0.06039642526017808
 po|c|0.018738444911372127
 po|u|0.03485110736837485
 po|t|0.04036600486068061
 po|r|0.05102823144739657
 po|e|0.019761601720439545
 po|k|0.010005266651671339
 po|n|0.012259366136526973
 po|v|0.0030536979026656937
 po| |0.002345991584329517
 po|d|0.0036324809769638852
 po|m|0.0027032735531794666
 po|x|0.0007920550365099655
 po|a|0.001789152891995238
 po|g|0.00043545882959638795
pol|i|0.7104890378740775
pol|o|0.1518288232272715
pol|e|0.04370792895569193
pol|a|0.023803087237436134
pol|l|0.044613554648428
pol| |0.006296126084723311
pol|y|0.010978346084182638
pol|d|0.003809034630045146
pol|k|0.003244032332188911
pol|t|0.0008110080830472277
pol|u|0.0004190208429077343
oli|c|0.5085193978522683
oli|t|0.13795296798439877
oli|d|0.085214947914361
oli|v|0.06150555572382845
oli|s|0.06983040421997358
oli|n|0.0989359198689646
oli|a|0.009147314636402398
oli|o|0.004820630153519246
oli| |0.01169393075906868
oli|g|0.003737211583491963
oli|e|0.004312704888431187
oli|z|0.0033154938175243534
oli|f|0.0010135205977674588
lic|e|0.47174547275704726
lic| |0.14935926991748413
lic|a|0.12092985357012258
lic|i|0.08836470737873031
lic|y|0.024150595417905464
lic|k|0.07943343879676296
lic|o|0.024301636008076697
lic|t|0.023858451118495317
lic|l|0.005461309760401927
lic|s|0.006441086220328474
lic|h|0.005954179054644896
nts| |0.9975472867650469
nts|t|0.0008616121564620208
nts|y|0.00042448102977411144
nts|m|0.0002825188310748225
nts|b|0.00026284090254224783
nts|u|0.00023191844341963042
nts|v|0.00022910731077211975
nts|i|0.0001602345609081083
tru|e|0.26381053080711897
tru|t|0.1885737955348481
tru|s|0.21305940922461705
tru|c|0.18143397495690414
tru|l|0.03670817676856548
tru|g|0.03219693135650362
tru|n|0.02069847221854547
tru|m|0.03941928421157539
tru|d|0.01676650995915431
tru| |0.0022750878657308857
tru|f|0.0025678438676182275
tru|a|0.0015167252438205905
tru|i|0.0005387956204947888
tru|j|0.0002475968313834434
tru|b|0.00018686553311957993
rue| |0.9047007557417426
rue|l|0.08243689872218597
rue|s|0.007804770225038418
rue|g|0.0017419952424057427
rue|r|0.0015314822221754415
rue|d|0.001784097846451803
soo|n|0.9548117453740087
soo| |0.0155135284091489
soo|k|0.012548607354637219
soo|t|0.013803978403535451
soo|s|0.001107380152889905
soo|r|0.0014033619449065615
soo|o|0.0008113983608732483
oon| |0.8556025334080452
oon|e|0.07404105751107941
oon|l|0.012950039336876482
oon|s|0.03754832209826861
oon|y|0.003865767861488915
oon|a|0.004089337159481319
oon|f|0.0011093565166205377
oon|g|0.003333729532089269
oon|b|0.001955523859655081
oon|i|0.00377803813696025
oon|t|0.00075560762739205
oon|d|0.00034525891588700413
oon|r|0.0003169590047487251
oon|w|0.00030846903140724135
bus|i|0.5184770241209627
bus|y|0.1718935057603385
bus| |0.11963578481156316
bus|t|0.09244768553411535
bus|h|0.049944273562970876
bus|e|0.04204363249069529
bus|b|0.002211597500894824
bus|a|0.0012571185794560053
bus|c|0.00044522949689066853
bus|l|0.0004423195001789648
bus|s|0.0012018286419336346
usi|n|0.582145198378792
usi|c|0.30788745715103333
usi|o|0.06295271747182471
usi|v|0.02220738392471165
usi|e|0.009053842047901542
usi|a|0.01153395748895415
usi|b|0.0023989332662227355
usi| |0.0011690233175501656
usi|l|0.0006514869530097276
nes|s|0.4958375061475825
nes| |0.29939113628758657
nes|t|0.11798237831954568
nes|e|0.06037193915887973
nes|d|0.011559241260310969
nes|o|0.004161898444914684
nes|i|0.007290169464883461
nes|y|0.0009907580847407773
nes|h|0.0014492218619345267
nes|b|0.0006251778779914762
nes|c|0.00034057309162964224
cas|e|0.5288949337304693
cas|h|0.10915413586203578
cas|t|0.1623293239824024
cas| |0.029896638274484775
cas|i|0.07212779267881883
cas|s|0.0469167508807655
cas|u|0.024484141155493418
cas|p|0.005686034643020867
cas|a|0.008940624628001631
cas|k|0.005346645492836103
cas|m|0.0035129309798975247
cas|c|0.001876771345424705
cas|b|0.0005521405577632735
cas|w|0.000281135788585887
lat|e|0.6345461761480973
lat|i|0.264871955280205
lat| |0.029401516221688562
lat|f|0.007155974411236454
lat|t|0.03135363482870193
lat|o|0.017036304562791354
lat|s|0.0028266031656341024
lat|c|0.0020516753106101884
lat|a|0.0036230567944086803
lat|r|0.0012915464250398564
lat|u|0.0010735979658143806
lat|l|0.0009901855925305565
lat|y|0.0004076443404032047
lat|m|0.0003915000100902064
lat|h|0.0016803557134112297
lat|v|0.0005287268177506911
lat|b|0.0006215567170504309
lat|n|0.00014798969453581686
ate|r|0.17488234330243527
ate| |0.45914673226541775
ate|v|0.05749155298544147
ate|l|0.0517755842388768
ate|s|0.0744627408358448
ate|d|0.1287364427749765
ate|m|0.009715777923890792
ate|f|0.00820952329592241
ate|n|0.02287341611995279
ate|g|0.0063054448761000826
ate|u|0.0024238627902008407
ate|a|0.001003893197379092
ate|w|0.0006077287331241198
ate|o|0.00046793038291058505
ate|b|0.0006284703281112911
ate|x|0.000307390437709879
ate|y|0.00031900573090269495
ate|e|0.0002302317043576017
ate|k|0.00011615293192815941
ate|c|0.00010910078963252116
ate|h|0.00010163381543713949
ate|i|8.504053944740242e-05
 ea|c|0.1807898235416371
 ea|t|0.24013930171004175
 ea|s|0.2589672451844252
 ea|r|0.2990489260418763
 ea|g|0.015956797556172082
 ea|v|0.0017077325204834435
 ea|h|0.0008632131542688365
 ea|m|0.0006806738120922418
 ea| |0.00043215639443013086
 ea|l|0.0004970348353242217
 ea|u|0.0002518163214363867
 ea|d|0.0005256253347012788
 ea|k|0.0001396535931110092
eac|h|0.7965490579255182
eac|e|0.1272189169928716
eac|t|0.059835306040460855
eac|o|0.014232562083243328
eac|u|0.000843859709332725
eac|l|0.00046432472044623626
eac|r|0.00032906491057711523
eac| |0.00029474525732674125
eac|q|0.00023216236022311813
ach| |0.5422422717415123
ach|e|0.24829868746174596
ach|i|0.1666402194364473
ach|t|0.006592161040962981
ach|u|0.008245490747247598
ach|o|0.00663296533901571
ach|m|0.006187140601032198
ach|a|0.008082273555036686
ach|s|0.002241213852303554
ach|y|0.002703662563567807
ach|Ã|0.0006785603639138878
ach|c|0.0005818390648259394
ach|l|0.0004790726845449943
ach|h|0.00022064546354438224
ach|f|0.00017379608429865723
wat|c|0.5676038190433099
wat|e|0.39932980704965815
wat|s|0.013289021284023546
wat| |0.010101126098709914
wat|t|0.0048071070769895065
wat|k|0.0017753911947027655
wat|a|0.002367953844422447
wat|i|0.0007257744081837955
atc|h|0.9991394264650079
atc|a|0.0006053378146401402
atc|l|0.00025523572035199944
tch| |0.643737557601603
tch|i|0.11236107468733326
tch|e|0.20335578186384382
tch|a|0.012855476334735882
tch|u|0.003343379836629129
tch|y|0.008067777078728328
tch|c|0.003121176849032448
tch|m|0.004144344094245072
tch|b|0.0022749968671962506
tch|f|0.0014947026549381383
tch|d|0.0007234515875240774
tch|h|0.0019042279285901608
tch|t|0.0005012485999273964
tch|p|0.0004831623102392945
tch|n|0.0004715354097255147
tch|k|0.00024674866645910495
tch|w|0.00022995425460586746
tch|o|0.00018473853038561262
tch|s|0.00017827914121129048
tch|l|0.0003203857030463771
avi|n|0.6668371891610517
avi|d|0.12137836024671912
avi|o|0.05451334899447821
avi|l|0.025730946915898754
avi|s|0.04275402803300059
avi|t|0.02700313447269284
avi|e|0.02092041760061388
avi| |0.010081020622003235
avi|a|0.01509572818714395
avi|g|0.010406359591553751
avi|v|0.002019345328244583
avi|u|0.0013888608424259966
avi|c|0.0012991121611706819
avi|k|0.0005721478430026318
vin|g|0.8165239152923994
vin| |0.06495948193675329
vin|c|0.07995344733158888
vin|e|0.020788961236536237
vin|t|0.0029678593886285727
vin|n|0.004083500679526968
vin|a|0.0023149556786141706
vin|y|0.0008265887746201748
vin|d|0.0029780015821821945
vin|i|0.002550761678735877
vin|o|0.001269041968396925
vin|s|0.0007834844520172823
bea|u|0.41912947644443316
bea|t|0.25678671412827303
bea|r|0.1376365471259126
bea|c|0.07002909345798339
bea|s|0.03910726576388273
bea|n|0.03245672928727362
bea|m|0.01998116736972338
bea|v|0.006690650823610882
bea| |0.004513919678409614
bea|d|0.0061881658453781935
bea|k|0.0041528905553936905
bea|l|0.0023984156944215724
bea|g|0.00092896382530413
eau|t|0.8974388683932445
eau| |0.07244489349474426
eau|m|0.0040043751506275375
eau|x|0.006933501418216199
eau|c|0.013468419198754194
eau|f|0.001334791716875846
eau|r|0.001316252943030348
eau|v|0.0010057284811182587
eau|j|0.0008157060492019058
eau|l|0.0006534917780537995
eau|s|0.0005839713761331825
aut|i|0.6075495301846431
aut|y|0.10217058496245278
aut|h|0.13600973151927123
aut|o|0.1036634884870183
aut|u|0.0156651196223507
aut| |0.020219857690353837
aut|s|0.00976262142800369
aut|a|0.0018488504297281326
aut|e|0.002325750166742118
aut|Ã|0.0004043280379031617
aut|r|0.0003801374715328871
uti|f|0.4913750242530074
uti|n|0.14606980015521925
uti|o|0.26500048506014745
uti|v|0.02615686845168801
uti|e|0.0326506111757858
uti|l|0.01872029006596818
uti|c|0.012017365153279006
uti|q|0.0025617239037640667
uti|s|0.0038350067908420643
uti| |0.001233871750097012
uti|z|0.000378953240201785
tif|u|0.6477974354048979
tif|y|0.11044380588735696
tif|i|0.17258682263837327
tif|f|0.04679543218249317
tif|a|0.011325458957461905
tif|l|0.0060214278153899225
tif| |0.0037437913826154794
tif|r|0.0008193218837346966
tif|s|0.0004665038476766932
ifu|l|0.9918459822877271
ifu| |0.005168537999964599
ifu|g|0.0019765527739590647
ifu|n|0.0010089269383492538
ful| |0.729065454660373
ful|l|0.25192129237257704
ful|f|0.015439290033987123
ful|t|0.0009911713922079563
ful|n|0.0015413433388973003
ful|c|0.0005156964200038498
ful|s|0.00036342951047625065
ful|h|0.00016232227147753488
doc|t|0.7414039136854905
doc| |0.10591602658758226
doc|u|0.08801449329312934
doc|k|0.051193918111239335
doc|h|0.00815247738525109
doc|i|0.0019564291239085566
doc|s|0.0017041200825588273
doc|a|0.0016586217308400236
oct|o|0.9721416344746627
oct|r|0.0059316029807985685
oct|u|0.005916088762017055
oct|a|0.009975642676513024
oct|e|0.0030821581312606336
oct|i|0.0014376509404202284
oct| |0.0015152220343277948
cto|r|0.9695707405669041
cto|b|0.017608615799032713
cto|p|0.005420586494704406
cto|m|0.002892680039997551
cto|s|0.0012575760667714222
cto| |0.001288186437565047
cto|n|0.0013468563149194948
cto|l|0.00032651062179866536
cto|i|0.0002882476583066343
tor| |0.4397130651365447
tor|y|0.22819016648770232
tor|e|0.06279659755036204
tor|i|0.0675153368275311
tor|m|0.030092830235446778
tor|s|0.08366652146045998
tor|n|0.025559991898048594
tor|t|0.025641381364216936
tor|a|0.009566036915672189
tor|c|0.012878033260545254
tor|r|0.003615357082409609
tor|p|0.003160315976104793
tor|o|0.002717298313665754
tor|b|0.002292778257174065
tor|k|0.000845340591793907
tor|w|0.0005974726720994135
tor|q|0.00040972197173380837
tor|u|0.0005993224326941485
tor|v|0.00014243156579459704
sit| |0.37251653566846454
sit|u|0.09903072600348418
sit|t|0.10038667750953348
sit|i|0.20230191452523014
sit|y|0.05972770643116055
sit|e|0.09748259239421532
sit|o|0.027396626492302928
sit|s|0.01906873535278762
sit|a|0.019367685291129193
sit|c|0.001665578227903062
sit|h|0.0003487749280651711
sit|r|0.0005124856085855575
sit|k|0.0001939615671382839
oba|b|0.8703007207356475
oba|l|0.04521580647833651
oba|c|0.0218540303206031
oba|t|0.027117333554248474
oba|m|0.015121641399497418
oba|y|0.004142158893215144
oba|r|0.005760362300831193
oba| |0.007588435092370143
oba|i|0.0014580399304117307
oba|h|0.0007566343578272995
oba|d|0.0006848369370115704
abl|y|0.24756297261300864
abl|e|0.7186439691123063
abl|i|0.0220333185347996
abl|o|0.008975189409101827
abl|a|0.0024890648539675837
abl|u|0.0002954854768160348
bly| |0.9965419941459647
bly|t|0.0013603830136433251
bly|e|0.0011804613892582403
bly|m|0.0009171614511337256
nki|n|0.9233264500090218
nki|e|0.06371017863229014
nki|l|0.006447603199743379
nki| |0.00350849054712404
nki|r|0.0015557649511818601
nki|c|0.0007658533651436477
nki|t|0.0006856592954950981
org|e|0.5023527205284765
org|i|0.18087190280701024
org|o|0.15896388605247255
org|a|0.13421343280471795
org|u|0.009225415216621168
org| |0.008583574718152832
org|y|0.0038656302748661096
org|h|0.0015024902577781482
org|s|0.0004209473399045575
rge|t|0.3411200005563147
rge| |0.291776625742767
rge|a|0.05698748639636726
rge|n|0.0878733827758017
rge|r|0.08225460437332888
rge|s|0.04993967462544375
rge|o|0.045058013191612165
rge|d|0.03528425942344936
rge|i|0.004309700389767982
rge|l|0.0025677400063280798
rge|y|0.0020305486305966128
rge|m|0.0004172360199856054
rge|e|0.00038072786823686487
ung| |0.6400009617927818
ung|r|0.1407223063790906
ung|e|0.11693596864555532
ung|l|0.03990838923753877
ung|s|0.02760946404097237
ung|a|0.01940116376926591
ung|u|0.005401067589987737
ung|i|0.003306162687249032
ung|o|0.0025156892447522183
ung|n|0.0009467647695304047
ung|f|0.000907691937772007
ung|h|0.0009016807328860997
ung|k|0.0006792661521075284
ung|b|0.0004117675346846522
ung|y|0.00035165548582557886
sec|o|0.425582276084075
sec|r|0.261232677038792
sec|u|0.20787333265810298
sec|t|0.07504304593474632
sec| |0.024825724514824975
sec|a|0.0022811042658411242
sec|l|0.002206241770630122
sec|n|0.0006517440759546069
sec|s|0.00030385365703289107
eco|n|0.3992313666142297
eco|m|0.276402086135454
eco|r|0.18384566507786804
eco|g|0.0822542717443054
eco|v|0.038616315085380576
eco|y|0.0031570810757970994
eco|l|0.005734881220255282
eco|s|0.0021053241348348776
eco|d|0.002619435961398167
eco|u|0.002299021196251328
eco|a|0.0008109933038744843
eco| |0.0019279193496123343
eco|i|0.000526783596936328
eco|c|0.00046885550380243625
con|d|0.18207189255215595
con|t|0.2450668582938529
con|g|0.043910893358392274
con|s|0.15232069330931702
con|v|0.08083934864732958
con|c|0.08761483474851628
con|n|0.04996238462596297
con|f|0.10624051189266001
con| |0.01726869241409808
con|o|0.010276816795601563
con|y|0.0027840769672570977
con|q|0.007229162565826904
con|r|0.002682960370383353
con|u|0.0030618105533369824
con|e|0.0033901024378537397
con|w|0.0006633248754917637
con|a|0.0005864762618677179
con|i|0.001116327229486139
con|j|0.0021281673088694086
con|l|0.00028986757770473417
con|k|0.000384243068120229
con|m|0.00011055414591529395
ond| |0.37763353104092895
ond|e|0.3162919004707971
ond|s|0.08367861590045825
ond|o|0.07663704712048454
ond|i|0.07171265380887708
ond|a|0.03779236624940013
ond|u|0.02603028031403201
ond|l|0.005432515424015356
ond|r|0.0031193051900596258
ond|n|0.0007715928373601488
ond|h|0.0006743595936277723
ond|Ã|0.00022583204995906794
kid|s|0.37399416185330103
kid| |0.3726774734488541
kid|d|0.16887398298242345
kid|n|0.08363455685982236
kid|m|0.0004918949133594187
kid|o|0.0003279299422396124
ids| |0.9687850089349633
ids|t|0.01968424331517195
ids|o|0.007306450114487756
ids|u|0.0029673914825481314
ids|h|0.0012569061528288586
 pa|y|0.09286753738955404
 pa|r|0.338881509454491
 pa|s|0.12815538822121378
 pa|i|0.10017045737885512
 pa|p|0.05356804468159378
 pa|u|0.028619159228045678
 pa|t|0.08862151661732771
 pa|n|0.048241704936463826
 pa|c|0.0374149413146072
 pa|l|0.033679839334853544
 pa|g|0.015694772489267077
 pa| |0.005014439009352488
 pa|m|0.00528372540041617
 pa|d|0.007206357697556022
 pa|b|0.0018986050602267626
 pa|w|0.004453199022590136
 pa|k|0.002657503071406228
 pa|j|0.0012766169650426371
 pa|o|0.0018401236722684884
 pa|v|0.002702837480676208
 pa|x|0.0004973184696916807
 pa|z|0.0002484325627994904
 pa|e|0.0004719312005004919
 pa|h|0.00014416342147853642
 pa|a|0.00027563320836147847
 pa|q|0.00011424271136034962
pay| |0.725120855049475
pay|i|0.11784311503890021
pay|s|0.04366360752322683
pay|m|0.047416723317471106
pay|b|0.010754211043130145
pay|r|0.00993749527909963
pay|c|0.010504003323513861
pay|d|0.005268524813052345
pay|n|0.004130787823853765
pay|o|0.006746166628899463
pay|e|0.007397650879975829
pay|a|0.005603708739330765
pay|l|0.0020819170632222976
pay|p|0.002228264974695974
pay|t|0.0013029685021527305
 cr|a|0.31861171026021556
 cr|i|0.15807412087069966
 cr|y|0.09884433794750831
 cr|o|0.14308397100658296
 cr|e|0.20927426740782554
 cr|u|0.07133685221805622
 cr| |0.0004083974744774942
 cr|Ã|0.00036634281463427396
cra|z|0.37551450363810157
cra|p|0.12872344576009986
cra|s|0.08165977410608041
cra|c|0.11560482219144412
cra|t|0.08434202056063828
cra|i|0.01991689912802606
cra|n|0.03825371125373076
cra|f|0.04093595770828863
cra|w|0.03963384897489417
cra|b|0.020204631020424087
cra|m|0.032506388623373586
cra|d|0.006049684957961883
cra|v|0.011302011197159744
cra|y|0.003360123285800675
cra|g|0.0010143768409964303
cra| |0.0006534927725650079
cra|e|0.0003243079804147241
raz|y|0.8483200455580866
raz|i|0.08625284738041002
raz|o|0.02434510250569476
raz|z|0.008695899772209567
raz|e|0.026212984054669704
raz| |0.004134396355353075
raz|a|0.0020387243735763096
azy| |0.9983003835194066
azy|b|0.0016996164805934127
rki|n|0.976561517501572
rki|s|0.017758331586669462
rki|l|0.0027090756654789354
rki|e|0.002253196394885768
rki|a|0.0007178788513938377
stu|f|0.29316449596322575
stu|p|0.2069606826280351
stu|c|0.07151368211414405
stu|d|0.24501120960166856
stu|m|0.03802982074049255
stu|b|0.02100741471384927
stu|r|0.07043507560598673
stu|a|0.011721610342575215
stu|n|0.027128930184229003
stu| |0.005519152324462908
stu|t|0.005923865063125775
stu|s|0.0029139317183726407
stu|o|0.00043294851112771795
stu|y|0.00023718048870474982
tuf|f|0.998388066575409
tuf|t|0.00161193342459094
uff| |0.5813070234304725
uff|e|0.22036923340520012
uff|l|0.042898753515998686
uff|a|0.018425974841869298
uff|s|0.029452289504119253
uff|y|0.033275268786498564
uff|i|0.055242229107471764
uff|o|0.01813327241315305
uff|r|0.0008959549952168139
inu|t|0.7302862311817536
inu|e|0.21269238224462106
inu|s|0.0195335013245461
inu|i|0.010911675389287329
inu|o|0.006799767396782322
inu|m|0.0073683530399948315
inu|a|0.00872003618272275
inu|u|0.00182722749886929
inu|y|0.0004988046779091555
inu|n|0.0004135168314272792
inu|x|0.0003540737869096078
inu|p|0.0003101376235704594
inu| |0.00028429282160625445
nut|e|0.8262581007416419
nut|s|0.09429321760288234
nut| |0.057374891795147744
nut|t|0.005492127365884472
nut|r|0.009194487986336944
nut|c|0.0035853824017967853
nut|m|0.001201951196687177
nut|h|0.0011346887209601573
nut|j|0.000593664459677608
nut|b|0.00045913950822356876
nut|i|0.00041234822076129427
ute| |0.440305064850029
ute|s|0.2489236896833663
ute|l|0.10812635492965392
ute|n|0.07725855535237501
ute|r|0.09105805799353366
ute|d|0.03224011643489383
ute|i|0.001165366725811431
ute|e|0.0004580043900568943
ute|o|0.00023918007036304481
ute|y|0.00022560956991691462
par|t|0.5024366688128594
par|e|0.2054776018886496
par|k|0.08644993820445077
par|i|0.04987955418396572
par|d|0.034466745113711214
par|a|0.0876488458663588
par|o|0.006845614736203311
par|l|0.007659687839968029
par|r|0.007221198463622033
par|c|0.0031480576955810633
par| |0.0025671055260762417
par|s|0.003139731947928924
par|v|0.0009102817433005484
par|m|0.0011461779267778246
par|n|0.0005383983481716658
par|f|0.00014153771008636575
par|q|0.00011563538405748837
par|b|0.00010638455333288929
par|z|0.00010083405489812986
per|s|0.2529793371899249
per|f|0.121131415821838
per|h|0.06434566796539415
per| |0.19332482736057138
per|i|0.10380881526761389
per|a|0.08588433577266756
per|t|0.03803350265125487
per|m|0.0429053702029119
per|l|0.011258633793097921
per|o|0.014170387118916269
per|c|0.020785954797871417
per|w|0.0056799592529414465
per|v|0.013940128347405108
per|r|0.004516278056411941
per|b|0.003613459645328625
per|y|0.0018806895230072962
per|n|0.003593785636370393
per|p|0.0058213206506413364
per|k|0.0030961060764269667
per|e|0.005510179842301888
per|u|0.0017998074861790088
per|j|0.0009363370930121563
per|g|0.000510795565915581
per|d|0.00037453483720486255
per|Ã|9.83700447911604e-05
rso|n|0.9874135886230808
rso| |0.005075165877790006
rso|m|0.005883630898322168
rso|r|0.0016276146008070405
ryb|o|0.9932058841531839
ryb|a|0.004148559225783635
ryb|r|0.002645556621032515
ybo|d|0.9688379174527522
ybo|a|0.009706086783834772
ybo|y|0.009954324297487837
ybo|r|0.0064417634792969915
ybo|o|0.003409128520835402
ybo|n|0.0011129315195445668
ybo|u|0.0005378479462483037
bod|y|0.9519661545716721
bod|i|0.04226899799877871
bod|e|0.002945906565335945
bod| |0.0013648812870694503
bod|a|0.0005184432795845199
bod|h|0.000711914824152504
bod|n|0.0002237014734067316
ody| |0.9894112263316827
ody|g|0.007408045603618007
ody|s|0.0017118305570228837
ody|a|0.0003884103986644332
ody|n|0.000752809972684156
ody|w|0.00016666337106328405
ody|b|0.00016101376526452866
dam|n|0.5310564159292035
dam| |0.21813329646017698
dam|a|0.09147953539823009
dam|e|0.08097068584070796
dam|m|0.02456858407079646
dam|s|0.01950774336283186
dam|o|0.013158185840707964
dam|i|0.012441924778761063
dam|p|0.007397676991150443
dam|u|0.0012859513274336284
amn| |0.8992914332489192
amn|e|0.08506893817307447
amn|a|0.0049983372982375365
amn|i|0.010641291279768757
 dr|i|0.3495224565394886
 dr|e|0.2194792506373863
 dr|o|0.13295783497520364
 dr|u|0.11751815493708993
 dr|y|0.0234162870542827
 dr|a|0.1398788922855974
 dr| |0.01722712357095141
dri|n|0.46590974266266255
dri|v|0.3984151855870902
dri|l|0.026658285289536048
dri|a|0.02533913606049274
dri|e|0.013886626579824587
dri|d|0.009718115016047737
dri|f|0.01911734004455283
dri|p|0.010954674032490072
dri|g|0.008343905645270449
dri|c|0.011624572423586848
dri|x|0.002229935740226251
dri|s|0.0024432937894454296
dri|b|0.002278113364243485
dri|z|0.0008213137808652242
dri|k|0.0013535618176270456
dri| |0.0009061981660384458
 ga|v|0.19218783100518377
 ga|m|0.21668508597520666
 ga|y|0.04901365240850538
 ga|s|0.11248242083313127
 ga|n|0.055782429255817396
 ga|r|0.13617058746959537
 ga|t|0.07318165692102328
 ga|i|0.02932115702184028
 ga|b|0.026939833945466937
 ga|l|0.058615514587837134
 ga|p|0.006916811936732866
 ga|z|0.008749384250597883
 ga|g|0.010141679789892267
 ga| |0.003203173055571862
 ga|u|0.010118708827740755
 ga|o|0.0015569207680468811
 ga|d|0.0031929637390600792
 ga|h|0.0009520187647237486
 ga|e|0.0018351246429929632
 ga|f|0.0011562050949594051
 ga|w|0.0014701415776967272
 ga|c|0.00032669812837705047
gav|e|0.970844906723401
gav|i|0.02547787430477579
gav| |0.0015299857507764841
gav|a|0.0011294315413457308
gav|r|0.0010178016797010947
 ch|a|0.3782679267389483
 ch|e|0.191330224129767
 ch|i|0.20530646346053447
 ch|u|0.06686520342872407
 ch|o|0.08475058582130325
 ch|r|0.06644101416898364
 ch|l|0.0046251047193521366
 ch|f|0.0014220584485752097
 ch| |0.0005452235834051698
 ch|Ã|0.0002811486954093464
 ch|h|0.00011344596481429768
 ch|p|5.160084018309192e-05
cha|n|0.41038057615528284
cha|e|0.05450582437087098
cha|r|0.2597471257583487
cha|i|0.0551179840889065
cha|l|0.03407857736105197
cha|s|0.03916388763580713
cha|m|0.04635381313951086
cha|t|0.04008212721286041
cha|o|0.00833076861458812
cha|p|0.022432365204706716
cha| |0.012641182496953958
cha|d|0.0045709612003726925
cha|u|0.004709245213813224
cha|z|0.0008558431319642654
cha|k|0.0021771300164844663
cha|b|0.0018710501574667044
cha|v|0.000725147875358885
cha|c|0.0011501182581273477
cha|f|0.0005463904921308808
cha|g|0.00033306210554274367
cha|y|0.00022681950985062798
ang|e|0.5857082013417023
ang| |0.1883653057299088
ang|r|0.04759745790988063
ang|u|0.03652586250888122
ang|i|0.062466879423437004
ang|l|0.03191057149922866
ang|s|0.01903230998111882
ang|h|0.0036398286954712642
ang|o|0.0098488327818144
ang|k|0.0022855651204509502
ang|a|0.007338538415943411
ang|m|0.000677131787510157
ang|y|0.0008655510675129833
ang|w|0.0004730109008404285
ang|f|0.0003807639616723781
ang|z|0.0005407240795914442
ang|d|0.000555444335841665
ang|t|0.0004524025420901194
ang|b|0.0007046095991772359
ang|n|0.00031305078292136245
ang|Ã|0.00019136333125287046
ang|p|0.00012659420375189893
nge| |0.34362353530273826
nge|r|0.39306549886579717
nge|d|0.11231414073612031
nge|l|0.07640706982847745
nge|s|0.04608144245566249
nge|m|0.011867582086717416
nge|a|0.00480984026193503
nge|o|0.0028220175644963212
nge|n|0.005898718167318123
nge|f|0.0006410242574802351
nge|v|0.0005600868512327307
nge|e|0.0010316821383015231
nge|b|0.0006226784453974674
nge|t|0.0002546830383254806
exa|c|0.6552804438303187
exa|m|0.22540903677700183
exa|s|0.04412161349084828
exa|n|0.04495981211072521
exa|g|0.023419767379135495
exa| |0.004427514492122178
exa|l|0.0019087691343731975
exa|t|0.00047304278547509676
xac|t|0.9984004653191799
xac|a|0.001599534680820125
ctl|y|0.9989943161349718
ctl|e|0.0010056838650282192
tly| |0.9918605967951984
tly|n|0.007719457184379896
tly|i|0.00041994602042164466
shu|t|0.8948613092763815
shu|a|0.021744503488332904
shu|s|0.016497960926177665
shu| |0.014144319241442068
shu|f|0.012526541663389918
shu|n|0.011352529462650683
shu|i|0.005858826437181921
shu|c|0.004578085854557302
shu|d|0.009616788936198897
shu|e|0.0022581478693644605
shu|r|0.002297468852164339
shu|p|0.0012301850333104897
shu|k|0.0011740122007392346
shu|m|0.000932469020682837
shu|j|0.0009268517374257114
hut| |0.8508954864731698
hut|t|0.08096045650903508
hut|s|0.020871767253726897
hut|e|0.025122893057258424
hut|c|0.010977300592407558
hut|d|0.0038386176393074446
hut|n|0.0024120269046991557
hut|u|0.0016041984164269919
hut|z|0.0009109555293281847
hut|k|0.0008823091290348455
hut|a|0.0008364748885655029
hut|i|0.0006875136070401393
fiv|e|1.0
ows| |0.9802196270594622
ows|h|0.004408679450125438
ows|t|0.004104253165299805
ows|k|0.004239961268173883
ows|y|0.0015698126494623026
ows|i|0.00267014861871158
ows|e|0.002787517788764836
 ey|e|0.9911283954875072
 ey| |0.005400107094560867
